,Neighbourhood,VenueName,VenueCategory,VenueLatitude,VenueLongitude
2243,South Niagara,Thompson Diner,Diner,43.64293408318833,-79.40217749570505
2244,South Niagara,Masseria,Pizza Place,43.64451104758909,-79.39974225585307
2245,South Niagara,Nam Sandwich Shop,Vietnamese Restaurant,43.64513143431947,-79.41433440936565
2246,South Niagara,Falafel Queen,Middle Eastern Restaurant,43.64726500415771,-79.40353063330775
2247,South Niagara,Fonda Lola,Mexican Restaurant,43.64463289430475,-79.41654631713303
2248,South Niagara,Freshii,Vegetarian / Vegan Restaurant,43.644139441284516,-79.40279794800523
2249,South Niagara,Ichiban Sushi,Japanese Restaurant,43.64344232331558,-79.40505895678679
2251,South Niagara,Bier Markt King West,Belgian Restaurant,43.64455093256022,-79.4001254371591
2252,South Niagara,The Lucky Penny,Deli / Bodega,43.64701953746149,-79.41700293213309
2253,South Niagara,The Wing Company,Wings Joint,43.64410691532169,-79.40270723946476
2254,South Niagara,Subway,Sandwich Place,43.64378579932597,-79.40327990717081
2255,South Niagara,Colette,French Restaurant,43.64290623760678,-79.4007947182001
2256,South Niagara,Lot St.,Gastropub,43.64695219873741,-79.40499063674311
2257,South Niagara,Toma Burger Addiction,Burger Joint,43.64627164549174,-79.40882394104189
2258,South Niagara,A&W Canada,Fast Food Restaurant,43.646807,-79.406475
2259,South Niagara,Domino's Pizza,Pizza Place,43.64188774570393,-79.40196162252661
2260,South Niagara,King Rustic,Comfort Food Restaurant,43.641899,-79.412172
2261,South Niagara,Chimac Pub & Fried Chicken,Korean Restaurant,43.647835,-79.401209
2262,South Niagara,Pizza Nova,Pizza Place,43.642010853785024,-79.41190916306661
2263,South Niagara,Hibachi Teppanyaki and Bar Toronto,Japanese Restaurant,43.64311871474904,-79.4019827924455
2264,South Niagara,New York Subs & Burritos,Burrito Place,43.647635757946084,-79.40178525734156
2265,South Niagara,San Francesco Foods,Italian Restaurant,43.64750394449096,-79.40242052078247
2266,South Niagara,Pizzaiolo,Pizza Place,43.64745689946616,-79.40247635728825
2267,South Niagara,5th Element,Indian Restaurant,43.64766889529336,-79.4013956637414
2268,South Niagara,Fat Bastard Burrito,Burrito Place,43.64426822137554,-79.40115928956168
2270,South Niagara,BQM (at Strachan),Burger Joint,43.642104,-79.411599
2271,South Niagara,Bibab Express,Asian Restaurant,43.64205816552363,-79.41157927444122
2272,South Niagara,Ali Baba's,Middle Eastern Restaurant,43.64214401721927,-79.4118486103726
2273,South Niagara,Bagel Boss,Bagel Shop,43.641951,-79.412154
2274,South Niagara,Sushi & Bento,Sushi Restaurant,43.64446986786603,-79.39985646670559
2275,South Niagara,Subway,Sandwich Place,43.64124009960257,-79.41583921156372
2276,South Niagara,I Love Sushi,Sushi Restaurant,43.6478019201515,-79.40100146907777
2277,South Niagara,Mercat del Carmen,Tapas Restaurant,43.644839,-79.415859
2278,South Niagara,Jules Bistro,French Restaurant,43.64486114772944,-79.4159444976822
2279,South Niagara,Kings Market,Deli / Bodega,43.64127971573094,-79.41504760152736
2280,South Niagara,Bar Sixty,Vietnamese Restaurant,43.642301,-79.40202
2281,Rosedale,Black Camel,BBQ Joint,43.67701587839681,-79.38936661984528
2282,Rosedale,Terroni,Italian Restaurant,43.67987011343499,-79.3905246388595
2283,Rosedale,Quanto Basta,Italian Restaurant,43.67877897000512,-79.39047205460909
2284,Rosedale,Bar Centrale by Terroni,Italian Restaurant,43.67990178371223,-79.39053550112058
2285,Rosedale,Pantry,Café,43.67817565348959,-79.3901412651251
2286,Rosedale,Joso's,Mediterranean Restaurant,43.67483469176536,-79.39617148340865
2287,Rosedale,L'Unita Restaurant,Italian Restaurant,43.674387404879205,-79.39648826123504
2288,Rosedale,freshii,American Restaurant,43.678312427182085,-79.39010914133965
2289,Rosedale,Buca,Italian Restaurant,43.67191673516847,-79.38923586920403
2290,Rosedale,Trattoria Nervosa,Italian Restaurant,43.67101871082308,-79.39108133032904
2291,Rosedale,Café Boulud,French Restaurant,43.67159296518452,-79.38995352055935
2292,Rosedale,Paramount Fine Foods,Middle Eastern Restaurant,43.67067671443592,-79.38986486034777
2293,Rosedale,kibo sushi house,Sushi Restaurant,43.68272679006777,-79.39227003229884
2294,Rosedale,Blu Ristorante and Lounge,Italian Restaurant,43.671685168801105,-79.38861384709223
2295,Rosedale,King's Palace,Indian Restaurant,43.67221373713898,-79.38584300639029
2296,Rosedale,Sotto Sotto,Italian Restaurant,43.67363299036321,-79.39615552537904
2297,Rosedale,Yamato Japanese Restaurant,Japanese Restaurant,43.67068330431913,-79.39105580388929
2298,Rosedale,Fat Lamb Kouzina,Greek Restaurant,43.67229,-79.38766
2299,Rosedale,Crown & Dragon Pub,Wings Joint,43.6735423598097,-79.38804696221102
2300,Rosedale,nutbar,Vegetarian / Vegan Restaurant,43.682810954698965,-79.39194466929969
2301,Rosedale,Balzac's Coffee,Café,43.67172629240488,-79.38695157499613
2302,Rosedale,5 Elements Espresso,Café,43.6736953327356,-79.39603742055805
2303,Rosedale,Salad Days,Salad Place,43.67099315618546,-79.38786016309754
2304,Rosedale,Caffe Doria,Café,43.67816801229545,-79.39015412339316
2305,Rosedale,Petite Thuet,Bakery,43.680391088697284,-79.39079730549649
2306,Rosedale,Utsav Indian Cuisine,Indian Restaurant,43.671154335539164,-79.39080151220948
2307,Rosedale,Chabrol,French Restaurant,43.67108129272544,-79.39179567701271
2308,Rosedale,Zaza Espresso Bar,Café,43.6708845582948,-79.39113529236234
2309,Rosedale,Höm Cafe,Café,43.670487,-79.390329
2310,Rosedale,KOKO Share Bar,Asian Restaurant,43.671033938155546,-79.39145701257964
2311,Rosedale,Avant Gout,French Restaurant,43.67879714992955,-79.39027726202539
2312,Rosedale,Yorkville Crepes,Café,43.67191,-79.387777
2314,Rosedale,Scollard Variety and Deli,American Restaurant,43.67166769782551,-79.39205477197565
2315,Rosedale,Govinda's,Vegetarian / Vegan Restaurant,43.67702263734145,-79.39691851938447
2316,Rosedale,Dynasty Chinese Cuisine,Dim Sum Restaurant,43.67114125499929,-79.39082722487748
2317,Rosedale,Flo's Diner,Diner,43.67113469639616,-79.39078699013665
2318,Rosedale,Xtreme Taste,Mediterranean Restaurant,43.67113857986035,-79.38761222067072
2319,Rosedale,Bua Thai,Thai Restaurant,43.674808774790584,-79.39667636157816
2320,Rosedale,Vaticano Trattoria,Italian Restaurant,43.670737686963555,-79.39104315158808
2321,Rosedale,Freshii,Salad Place,43.67074761634238,-79.3898619815301
2322,Rosedale,Asahi Sushi,Sushi Restaurant,43.6826855655929,-79.39227015276622
2323,Rosedale,Cafe Bora,Café,43.670909,-79.391721
2324,Rosedale,Kathmandu Restaurant,Indian Restaurant,43.671023138679175,-79.3879571077354
2325,Rosedale,Yeah Yeahs Pizza,Pizza Place,43.68178029966085,-79.39148456083004
2326,Rosedale,EVOO,Italian Restaurant,43.674543,-79.396475
2327,Rosedale,Seven East,Asian Restaurant,43.678972624107,-79.39038172257949
2328,Rosedale,South Street Burger Co.,Burger Joint,43.670956785502824,-79.39250354285882
2329,Rosedale,Sorrel Restaurant,Bistro,43.6804,-79.390819
2330,Rosedale,Wylie's Neighbourhood Pub,Thai Restaurant,43.68260408062608,-79.3919092842244
2331,Rosedale,The Avenue Diner,Diner,43.674694383103066,-79.39695736853353
2332,Rosedale,Sopra and Mistura,Italian Restaurant,43.67516461972495,-79.39747376846537
2333,Rosedale,La Libre,Mexican Restaurant,43.677408,-79.398231
2334,Stn A PO Boxes 25 The Esplanade,The Keg Steakhouse + Bar,Steakhouse,43.64667637593993,-79.37482154865866
2335,Stn A PO Boxes 25 The Esplanade,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
2336,Stn A PO Boxes 25 The Esplanade,Fresh On Front,Vegetarian / Vegan Restaurant,43.647888,-79.374586
2337,Stn A PO Boxes 25 The Esplanade,Movenpick Cafe,Café,43.647686808930885,-79.3772953884033
2338,Stn A PO Boxes 25 The Esplanade,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
2339,Stn A PO Boxes 25 The Esplanade,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
2341,Stn A PO Boxes 25 The Esplanade,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
2342,Stn A PO Boxes 25 The Esplanade,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
2343,Stn A PO Boxes 25 The Esplanade,Ki Modern Japanese + Bar,Japanese Restaurant,43.64710349021134,-79.37938978621831
2344,Stn A PO Boxes 25 The Esplanade,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
2345,Stn A PO Boxes 25 The Esplanade,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
2346,Stn A PO Boxes 25 The Esplanade,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463
2347,Stn A PO Boxes 25 The Esplanade,Market Street Catch,Seafood Restaurant,43.64850142396483,-79.3718080237409
2348,Stn A PO Boxes 25 The Esplanade,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
2350,Stn A PO Boxes 25 The Esplanade,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407
2351,Stn A PO Boxes 25 The Esplanade,Loaded Pierogi,Comfort Food Restaurant,43.647965,-79.373427
2352,Stn A PO Boxes 25 The Esplanade,Bier Markt Esplanade,Belgian Restaurant,43.64723602476138,-79.37389161769812
2354,Stn A PO Boxes 25 The Esplanade,Eggspectation,Breakfast Spot,43.646526,-79.375134
2355,Stn A PO Boxes 25 The Esplanade,FARMR Eatery & Catering,Bistro,43.648419863375096,-79.37027379521088
2356,Stn A PO Boxes 25 The Esplanade,Carousel Bakery,Bakery,43.6487072781773,-79.37158005127563
2357,Stn A PO Boxes 25 The Esplanade,Terroni,Italian Restaurant,43.650927,-79.375602
2358,Stn A PO Boxes 25 The Esplanade,Over Easy,Breakfast Spot,43.64807704204346,-79.37759871575396
2359,Stn A PO Boxes 25 The Esplanade,Dineen Coffee,Café,43.650497,-79.378765
2360,Stn A PO Boxes 25 The Esplanade,Carisma,Italian Restaurant,43.64961671774303,-79.3754337751762
2361,Stn A PO Boxes 25 The Esplanade,Café Plenty,Café,43.6491179354577,-79.37831288380438
2362,Stn A PO Boxes 25 The Esplanade,The Old Spaghetti Factory,Italian Restaurant,43.64696445846655,-79.37440258334287
2363,Stn A PO Boxes 25 The Esplanade,Miku,Japanese Restaurant,43.64137436,-79.37753063
2364,Stn A PO Boxes 25 The Esplanade,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949
2366,Stn A PO Boxes 25 The Esplanade,Gyu-Kaku Japanese BBQ,Japanese Restaurant,43.651422275497914,-79.37504693687086
2367,Stn A PO Boxes 25 The Esplanade,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
2368,Stn A PO Boxes 25 The Esplanade,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
2370,Stn A PO Boxes 25 The Esplanade,Vagabondo Ristorante & Lounge,Italian Restaurant,43.64822172333574,-79.37529997897587
2372,Stn A PO Boxes 25 The Esplanade,Woods Restaurant & Bar,Molecular Gastronomy Restaurant,43.6493568159853,-79.37500248445933
2373,Stn A PO Boxes 25 The Esplanade,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
2374,Stn A PO Boxes 25 The Esplanade,Pearl Diver,Gastropub,43.651481290733734,-79.37359954211877
2375,Stn A PO Boxes 25 The Esplanade,The Poet Cafe,Café,43.65063683072023,-79.37127573699792
2376,Stn A PO Boxes 25 The Esplanade,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
2377,Stn A PO Boxes 25 The Esplanade,Maman,Café,43.64830873804684,-79.38225333898805
2378,Stn A PO Boxes 25 The Esplanade,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
2379,Stn A PO Boxes 25 The Esplanade,Triple A Bar (AAA),BBQ Joint,43.65165840099557,-79.3727201723461
2380,Stn A PO Boxes 25 The Esplanade,The Joint - Hogtown Smoke,BBQ Joint,43.649149979382656,-79.3746782955818
2381,Stn A PO Boxes 25 The Esplanade,iQ Food Co,Salad Place,43.642851,-79.382081
2382,Stn A PO Boxes 25 The Esplanade,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
2383,Stn A PO Boxes 25 The Esplanade,King Taps,Gastropub,43.648475974183,-79.38205778358744
2384,Stn A PO Boxes 25 The Esplanade,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
2385,Stn A PO Boxes 25 The Esplanade,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
2386,Stn A PO Boxes 25 The Esplanade,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482
2387,Stn A PO Boxes 25 The Esplanade,Jump,American Restaurant,43.64814738516352,-79.37875242540652
2388,Stn A PO Boxes 25 The Esplanade,St. Urbain Bagel,Bagel Shop,43.64861083503254,-79.37149723554923
2389,Stn A PO Boxes 25 The Esplanade,Bellisimo Pizzeria & Ristorante,Pizza Place,43.648639218206455,-79.36863013389575
2390,Stn A PO Boxes 25 The Esplanade,Paddington's Pump,Diner,43.64904851225212,-79.37202375363597
2391,Stn A PO Boxes 25 The Esplanade,McCafé,Café,43.644490691919735,-79.38110912246584
2392,Stn A PO Boxes 25 The Esplanade,iQ Food Co,Fast Food Restaurant,43.64748168603231,-79.37910417362639
2393,Stn A PO Boxes 25 The Esplanade,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
2394,Stn A PO Boxes 25 The Esplanade,McEwan Foods,Deli / Bodega,43.64716011126396,-79.38104402548048
2395,Stn A PO Boxes 25 The Esplanade,Mystic Muffin,Middle Eastern Restaurant,43.652483550499326,-79.37265472845176
2396,Stn A PO Boxes 25 The Esplanade,Sud Forno,Bakery,43.65093965733832,-79.37904545824371
2397,Stn A PO Boxes 25 The Esplanade,Le Petit Déjeuner,Breakfast Spot,43.650822486200305,-79.37043860004992
2398,Stn A PO Boxes 25 The Esplanade,B.GOOD,Fast Food Restaurant,43.64944998001508,-79.37730407480109
2399,Stn A PO Boxes 25 The Esplanade,Alexandro's World Famous Gyros,Greek Restaurant,43.6416627086796,-79.3752137736969
2400,Stn A PO Boxes 25 The Esplanade,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475
2402,Stn A PO Boxes 25 The Esplanade,Fast Fresh Foods,Salad Place,43.649392411305456,-79.37812292780795
2403,Stn A PO Boxes 25 The Esplanade,The Hot House Restaurant & Bar,American Restaurant,43.64882370529773,-79.37370210886002
2404,Stn A PO Boxes 25 The Esplanade,Pumpernickel's Deli,Deli / Bodega,43.64883150054619,-79.38197006345457
2405,Stn A PO Boxes 25 The Esplanade,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829
2406,Stn A PO Boxes 25 The Esplanade,e11even,New American Restaurant,43.64242558687748,-79.38144094115985
2407,Stn A PO Boxes 25 The Esplanade,Hawthorne Food and Drink,Gastropub,43.652270129568336,-79.37631758327606
2408,Stn A PO Boxes 25 The Esplanade,True True Pizza,Pizza Place,43.65059045161207,-79.37146736526827
2409,Stn A PO Boxes 25 The Esplanade,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
2410,Stn A PO Boxes 25 The Esplanade,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
2411,Stn A PO Boxes 25 The Esplanade,Reds Wine Tavern,Gastropub,43.64957038171473,-79.38212873483711
2412,Stn A PO Boxes 25 The Esplanade,Sultan’s Tent & Café Moroc,Moroccan Restaurant,43.647927833506316,-79.37434095390434
2413,Stn A PO Boxes 25 The Esplanade,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,43.64854659465186,-79.38162406470161
2414,Stn A PO Boxes 25 The Esplanade,Amano Pasta,Italian Restaurant,43.64491852117436,-79.38235777637108
2416,Stn A PO Boxes 25 The Esplanade,Leña,Latin American Restaurant,43.65175078455427,-79.37902076748435
2418,Stn A PO Boxes 25 The Esplanade,La Bettola Di Terroni,Italian Restaurant,43.65199330592565,-79.37805579614488
2419,Stn A PO Boxes 25 The Esplanade,East Thirty-Six,Bistro,43.648409,-79.375017
2420,Stn A PO Boxes 25 The Esplanade,iQ Food Co. (First Canadian Place),Salad Place,43.64835708519922,-79.38219241858727
2421,Stn A PO Boxes 25 The Esplanade,Future Bakery,Bakery,43.648588518060926,-79.37153613884104
2422,Stn A PO Boxes 25 The Esplanade,Pizzaiolo,Pizza Place,43.65020573236071,-79.37618378615609
2423,Stn A PO Boxes 25 The Esplanade,Soup Nutsy,Soup Place,43.647857591711336,-79.38053285911379
2424,Stn A PO Boxes 25 The Esplanade,Tom Jones Steak House,Seafood Restaurant,43.64930546026509,-79.37535693462821
2425,Stn A PO Boxes 25 The Esplanade,B.GOOD,Fast Food Restaurant,43.64959138517889,-79.37120310814649
2426,Stn A PO Boxes 25 The Esplanade,Mirto,Italian Restaurant,43.650702,-79.376307
2427,Stn A PO Boxes 25 The Esplanade,Bindia Indian Bistro,Indian Restaurant,43.64855916613238,-79.37181600953608
2428,Stn A PO Boxes 25 The Esplanade,Sunset Grill,Breakfast Spot,43.65166162378037,-79.3790751303271
2429,Stn A PO Boxes 25 The Esplanade,Five Guys,Burger Joint,43.648952917114954,-79.38148110862167
2431,Stn A PO Boxes 25 The Esplanade,Ruby Thai (First Canadian Place),Thai Restaurant,43.64909140219368,-79.38159990145141
2432,Stn A PO Boxes 25 The Esplanade,Szechuan Express,Chinese Restaurant,43.6469728132212,-79.37954884053248
2433,Stn A PO Boxes 25 The Esplanade,Jack Astor's Bar & Grill,American Restaurant,43.645315,-79.383837
2434,Cabbagetown,Cranberries,Diner,43.6678427705951,-79.36940687874281
2435,Cabbagetown,Butter Chicken Factory,Indian Restaurant,43.66707247004843,-79.36918422958169
2436,Cabbagetown,F'Amelia,Italian Restaurant,43.66753590663226,-79.36861331485827
2437,Cabbagetown,Kingyo Toronto,Japanese Restaurant,43.66589495808371,-79.36841520638596
2439,Cabbagetown,Cabbagetown Brew,Café,43.66692279890784,-79.36928929560437
2440,Cabbagetown,Mr. Jerk,Caribbean Restaurant,43.66732847256732,-79.37338943621165
2441,Cabbagetown,Zakkushi ざっ串,Japanese Restaurant,43.663618353768534,-79.37067046949925
2442,Cabbagetown,Merryberry Cafe + Bistro,Café,43.66663020301851,-79.36879184199822
2443,Cabbagetown,Chew Chew's Diner,Diner,43.66350438663724,-79.37223072274612
2444,Cabbagetown,House on Parliament,Gastropub,43.663645704974314,-79.36785378722945
2445,Cabbagetown,Absolute Bakery & Café,Bakery,43.667469462461995,-79.36927654747196
2446,Cabbagetown,The Scullery,Café,43.66380537753745,-79.37059113079363
2447,Cabbagetown,The Irv Gastro Pub,Gastropub,43.663556,-79.370617
2448,Cabbagetown,The Keg Steakhouse + Bar - Keg Mansion,Steakhouse,43.66675618397813,-79.37830241801962
2450,Cabbagetown,The Epicure Shop,Deli / Bodega,43.663964860964924,-79.36779540886938
2451,Cabbagetown,Kanpai Snack Bar,Taiwanese Restaurant,43.664330935948634,-79.36806503124257
2452,Cabbagetown,Tinuno,Filipino Restaurant,43.671280602820175,-79.37492016264389
2454,Cabbagetown,The Blake House,American Restaurant,43.664468354131486,-79.37747087203942
2455,Cabbagetown,Hey Lucy,Italian Restaurant,43.66407509923825,-79.36865505824356
2456,Cabbagetown,North of Brooklyn Pizzeria,Pizza Place,43.664383604568975,-79.38037571983865
2457,Cabbagetown,Golden Diner,Diner,43.66234167901005,-79.37743376144903
2459,Cabbagetown,Thai Room - Cabbagetown,Thai Restaurant,43.6641587260231,-79.36818872980979
2460,Cabbagetown,Hero Certified Burgers,Burger Joint,43.66562403029978,-79.38090430769088
2462,Cabbagetown,Kawa Sushi,Japanese Restaurant,43.66389438938988,-79.38021009464505
2463,Cabbagetown,Ginger,Vietnamese Restaurant,43.665371542785785,-79.38084590182032
2464,Cabbagetown,Fresh Burger,Burger Joint,43.66521000796996,-79.38089211150631
2465,Cabbagetown,It's Jenny Café,Café,43.66193794313605,-79.36898910730264
2467,Cabbagetown,Cafe California,American Restaurant,43.66520469683527,-79.38077856538615
2468,Cabbagetown,The 420 Smokehouse,BBQ Joint,43.662789027634524,-79.36740919166084
2469,Cabbagetown,A&W Canada,Fast Food Restaurant,43.66641495866356,-79.37823495735253
2470,Cabbagetown,Subway,Sandwich Place,43.66559771704867,-79.36846996703981
2471,Cabbagetown,Tacorrito,Mexican Restaurant,43.665812958760164,-79.3810677064856
2472,Cabbagetown,Pizza Pizza,Pizza Place,43.667178738521734,-79.36966873777858
2473,Cabbagetown,Eggsmart,Breakfast Spot,43.671158,-79.37624
2474,Cabbagetown,Sambucas on Church,Italian Restaurant,43.66504005779774,-79.38065273813493
2475,Cabbagetown,Crepe It Up,Café,43.66588884363658,-79.38107900691878
2476,Cabbagetown,Ghazale,Middle Eastern Restaurant,43.66582775106596,-79.38046741736444
2477,Cabbagetown,Subway,Sandwich Place,43.66545796796218,-79.38096284866333
2478,Cabbagetown,FUSHIMI Authentic Japanese Cuisine,Sushi Restaurant,43.66515221745519,-79.38071878742738
2479,Cabbagetown,China Gourmet,Chinese Restaurant,43.6641802410051,-79.36835925727236
2480,Cabbagetown,Johnny G's,Breakfast Spot,43.66456495893274,-79.36806027251208
2481,Cabbagetown,Kokoni Izakaya,Japanese Restaurant,43.664181433817156,-79.38025833040214
2482,Cabbagetown,Pizza Pizza,Pizza Place,43.66809038080825,-79.37027389227195
2483,Cabbagetown,Tender Trap Restaurant,Chinese Restaurant,43.667662,-79.369464
2484,Cabbagetown,Little Shmiddy’s Hot Meat House,Bistro,43.66781234741211,-79.36949157714844
2485,Cabbagetown,Domino's Pizza,Pizza Place,43.66873454146538,-79.3749689892885
2486,Cabbagetown,Cabbage Town Kitchen,American Restaurant,43.668181,-79.36956995
2487,Cabbagetown,Just Thai,Thai Restaurant,43.66502168978992,-79.38067592159764
2488,Cabbagetown,Salt & Tobacco,Pizza Place,43.66530700653405,-79.36833465285895
2489,Cabbagetown,Silk Thai,Thai Restaurant,43.663366324968194,-79.36774492263793
2490,Cabbagetown,241 Pizza,Pizza Place,43.663488,-79.36755
2491,Cabbagetown,Pizza Pizza,Pizza Place,43.6657074313862,-79.3808809788184
2492,Cabbagetown,Best Breakfast Place,Breakfast Spot,43.663093,-79.3675
2493,Cabbagetown,Wing Machine Bar & Grill,Wings Joint,43.66312475297064,-79.36730101704597
2494,Cabbagetown,Chester Chicken Express,Fried Chicken Joint,43.671304050270365,-79.37527581145581
2495,Cabbagetown,The Tilted Dog Pub & Kitchen,New American Restaurant,43.662827,-79.367355
2496,Cabbagetown,Oh Boy! Burger Market,Burger Joint,43.662475,-79.367336
2498,Cabbagetown,Rogers Radio Cafe (2nd Floor),Café,43.669859333820504,-79.37963266314692
2499,Cabbagetown,Pho U,Vietnamese Restaurant,43.661734,-79.367086
2500,Cabbagetown,OMP Cafeteria,Cafeteria,43.66980094410764,-79.37979018052529
2501,Cabbagetown,Rogers Cafeteria,Food Court,43.66990371100761,-79.37974848984038
2502,Cabbagetown,Druxy's,Sandwich Place,43.67135403373765,-79.37867041026186
2503,St. James Town,Tinuno,Filipino Restaurant,43.671280602820175,-79.37492016264389
2504,St. James Town,Cranberries,Diner,43.6678427705951,-79.36940687874281
2505,St. James Town,Mr. Jerk,Caribbean Restaurant,43.66732847256732,-79.37338943621165
2506,St. James Town,F'Amelia,Italian Restaurant,43.66753590663226,-79.36861331485827
2507,St. James Town,Butter Chicken Factory,Indian Restaurant,43.66707247004843,-79.36918422958169
2508,St. James Town,The Keg Steakhouse + Bar - Keg Mansion,Steakhouse,43.66675618397813,-79.37830241801962
2510,St. James Town,Kingyo Toronto,Japanese Restaurant,43.66589495808371,-79.36841520638596
2511,St. James Town,Cabbagetown Brew,Café,43.66692279890784,-79.36928929560437
2512,St. James Town,Absolute Bakery & Café,Bakery,43.667469462461995,-79.36927654747196
2513,St. James Town,Merryberry Cafe + Bistro,Café,43.66663020301851,-79.36879184199822
2515,St. James Town,Church Street Espresso,Café,43.66829221417146,-79.38187727767004
2516,St. James Town,Nijo Japanese Restaurant,Japanese Restaurant,43.671848798792055,-79.37882430813714
2518,St. James Town,Eggsmart,Breakfast Spot,43.671158,-79.37624
2519,St. James Town,A&W Canada,Fast Food Restaurant,43.66641495866356,-79.37823495735253
2520,St. James Town,Subway,Sandwich Place,43.672167979021005,-79.37775999196562
2522,St. James Town,Pizza Pizza,Pizza Place,43.667178738521734,-79.36966873777858
2523,St. James Town,Subway,Sandwich Place,43.66559771704867,-79.36846996703981
2524,St. James Town,Domino's Pizza,Pizza Place,43.66873454146538,-79.3749689892885
2525,St. James Town,Chester Chicken Express,Fried Chicken Joint,43.671304050270365,-79.37527581145581
2526,St. James Town,Fionn MacCool's Bloor Street,Irish Pub,43.671312184506284,-79.381176970425
2527,St. James Town,Subway,Sandwich Place,43.67144319710741,-79.38050331978287
2528,St. James Town,Pizza Pizza,Pizza Place,43.66809038080825,-79.37027389227195
2529,St. James Town,Rogers Radio Cafe (2nd Floor),Café,43.669859333820504,-79.37963266314692
2530,St. James Town,Druxy's,Sandwich Place,43.67135403373765,-79.37867041026186
2531,St. James Town,Cabbage Town Kitchen,American Restaurant,43.668181,-79.36956995
2532,St. James Town,Maja Indian Cuisine,Indian Restaurant,43.671986239479516,-79.37868495492565
2533,St. James Town,Eggspectation,Breakfast Spot,43.671773,-79.378783
2534,St. James Town,Little Shmiddy’s Hot Meat House,Bistro,43.66781234741211,-79.36949157714844
2535,St. James Town,Tender Trap Restaurant,Chinese Restaurant,43.667662,-79.369464
2536,St. James Town,Steve's Rogers Cafe,Café,43.672052,-79.379372
2537,St. James Town,Rogers Cafeteria,Food Court,43.66990371100761,-79.37974848984038
2538,St. James Town,OMP Cafeteria,Cafeteria,43.66980094410764,-79.37979018052529
2539,St. James Town,Staij & Co Café and Pastry Boutique,Café,43.666862703979966,-79.36922818422318
2540,St. James Town,Radio Cafe,Food Court,43.67169582147495,-79.38061690003971
2541,St. James Town,Choices Cafeteria,Food Court,43.67141124340467,-79.3818485560509
2542,St. James Town,Salt & Tobacco,Pizza Place,43.66530700653405,-79.36833465285895
2544,First Canadian Place,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829
2545,First Canadian Place,Maman,Café,43.64830873804684,-79.38225333898805
2546,First Canadian Place,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
2547,First Canadian Place,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
2548,First Canadian Place,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949
2549,First Canadian Place,The Keg Steakhouse & Bar,Steakhouse,43.649937252985254,-79.38419604942506
2550,First Canadian Place,King Taps,Gastropub,43.648475974183,-79.38205778358744
2551,First Canadian Place,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
2552,First Canadian Place,Ki Modern Japanese + Bar,Japanese Restaurant,43.64710349021134,-79.37938978621831
2553,First Canadian Place,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168
2554,First Canadian Place,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475
2555,First Canadian Place,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463
2556,First Canadian Place,Dineen Coffee,Café,43.650497,-79.378765
2558,First Canadian Place,Reds Wine Tavern,Gastropub,43.64957038171473,-79.38212873483711
2559,First Canadian Place,Pumpernickel's Deli,Deli / Bodega,43.64883150054619,-79.38197006345457
2560,First Canadian Place,Estiatorio Volos,Greek Restaurant,43.65032912559998,-79.38453301297716
2561,First Canadian Place,Cafe Landwer,Café,43.64875349932059,-79.3853673607289
2562,First Canadian Place,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075
